date,slot,label,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtail_kwh,storage_start_kwh,storage_end_kwh,load_kwh,pv_kwh,net_kwh,pool_size
2025-02-02,82,13:30-13:40,174.9233143,0,0,0,96.46123099,1200,1200,1095.665317,1017.203233,78.46208333,25
2025-02-02,83,13:40-13:50,206.6944436,0,0,0,101.3942936,1200,1200,1079.5258,974.22565,105.30015,25
2025-02-02,84,13:50-14:00,243.1495343,0,0,0,143.2878677,1200,1200,1048.861667,949,99.86166667,25
2025-02-02,85,14:00-14:10,260.0933072,0,0,0,113.8632405,1200,1200,1057.320733,911.0906667,146.2300667,25
2025-02-02,86,14:10-14:20,283.9366928,0,0,0,83.48314284,1200,1200,1072.055767,871.6022167,200.45355,25
2025-02-02,87,14:20-14:30,324.1305647,0,0,0,94.03348134,1200,1200,1068.778333,838.68125,230.0970833,25
2025-02-02,88,14:30-14:40,364.8932027,0,0,0,111.9033527,1200,1200,1055.774167,802.7843167,252.98985,25
2025-02-02,89,14:40-14:50,408.5553833,0,0,0,102.4379333,1200,1200,1047.252617,741.1351667,306.11745,25
2025-02-02,90,14:50-15:00,446.144312,0,0,0,72.98306199,1200,1200,1038.28,665.11875,373.16125,25
2025-02-02,91,15:00-15:10,464.4489222,0,0,0,59.21755553,1200,1200,1015.970417,610.73905,405.2313667,25
2025-02-02,92,15:10-15:20,496.1650716,0,0,0,45.38745492,1200,1200,1014.623167,563.84555,450.7776167,25
2025-02-02,93,15:20-15:30,555.0507061,0,0,0,35.01403939,1200,1200,1031.761667,511.725,520.0366667,25
2025-02-02,94,15:30-15:40,621.9850885,0,0,0,46.6382718,1200,1200,1031.36365,456.0168333,575.3468167,25
2025-02-02,95,15:40-15:50,667.1391951,0.6565089235,0,0,28.30103621,1200,1200.590858,1036.5344,398.35275,638.18165,25
2025-02-02,96,15:50-16:00,699.5573944,0,0.531772228,0,0,1200.590858,1200,1043.151667,343.0625,700.0891667,25
2025-02-02,97,16:00-16:10,753.6833666,0,0,0,24.82159989,1200,1200,1023.52795,294.6661833,728.8617667,25
2025-02-02,98,16:10-16:20,802.3499962,0,0,0,26.72989616,1200,1200,1022.914733,247.2946333,775.6201,25
2025-02-02,99,16:20-16:30,840.612611,0,0,0,2.041361,1200,1200,1037.415,198.84375,838.57125,25
2025-02-02,100,16:30-16:40,892.1404164,0,0,0,27.18276642,1200,1200,1017.6533,152.69565,864.95765,25
2025-02-02,101,16:40-16:50,943.365543,0,0,0,50.15050969,1200,1200,1001.7467,108.5316667,893.2150333,25
2025-02-02,102,16:50-17:00,985.0934356,0,0,0,43.52635225,1200,1200,1004.998333,63.43125,941.5670833,25
2025-02-02,103,17:00-17:10,1017.991796,0,0,0,32.35552953,1200,1200,1004.3623,18.72603333,985.6362667,25
2025-02-02,104,17:10-17:20,1024.126175,0,0,0,18.74927503,1200,1200,1005.3769,0,1005.3769,25
2025-02-02,105,17:20-17:30,1039.329772,0,0,0,12.41143865,1200,1200,1026.918333,0,1026.918333,25
2025-02-02,106,17:30-17:40,1069.862245,16.76871301,0,0,2.82934868,1200,1215.091842,1050.86015,0.5959666667,1050.264183,25
2025-02-02,107,17:40-17:50,942.4296359,40.32656924,0,0,-0,1215.091842,1251.385754,902.1030667,0,902.1030667,25
2025-02-02,108,17:50-18:00,732.6816773,52.30501059,0,0,-0,1251.385754,1298.460264,680.3766667,0,680.3766667,25
2025-02-02,109,18:00-18:10,710.566147,27.99609704,0,0,-0,1298.460264,1323.656751,682.6128333,0.04278333333,682.57005,25
2025-02-02,110,18:10-18:20,736.0312035,0,9.385713153,0,0,1323.656751,1313.228181,745.4169167,0,745.4169167,25
2025-02-02,111,18:20-18:30,722.6089525,0,32.66771418,0,0,1313.228181,1276.930721,755.2766667,0,755.2766667,25
2025-02-02,112,18:30-18:40,724.6723289,0,29.93012114,0,0,1276.930721,1243.67503,754.6055167,0.003066666667,754.60245,25
2025-02-02,113,18:40-18:50,722.7585891,0,14.70741087,0,0,1243.67503,1227.333463,737.466,0,737.466,25
2025-02-02,114,18:50-19:00,712.6012714,0,8.027061941,0,0,1227.333463,1218.414505,720.6283333,0,720.6283333,25
2025-02-02,115,19:00-19:10,717.5697455,0,16.57305451,0,0,1218.414505,1200,734.1430167,0.0002166666667,734.1428,25
2025-02-02,116,19:10-19:20,730.0878304,0,0,0,11.28479703,1200,1200,718.8030333,0,718.8030333,25
2025-02-02,117,19:20-19:30,740.019592,0,0,0,51.66459197,1200,1200,688.355,0,688.355,25
2025-02-02,118,19:30-19:40,743.0137644,0,0,0,28.20783108,1200,1200,714.8059333,0,714.8059333,25
2025-02-02,119,19:40-19:50,736.02948,0,0,0,11.21496334,1200,1200,724.8145167,0,724.8145167,25
2025-02-02,120,19:50-20:00,726.3494972,0,0,0,21.03449723,1200,1200,705.315,0,705.315,25
2025-02-02,121,20:00-20:10,726.6364196,0,0,0,12.28256964,1200,1200,714.35385,0,714.35385,25
2025-02-02,122,20:10-20:20,730.9560999,0,0,0,23.78004991,1200,1200,707.17605,0,707.17605,25
2025-02-02,123,20:20-20:30,731.1720844,0,0,0,41.45208435,1200,1200,689.72,0,689.72,25
2025-02-02,124,20:30-20:40,725.7690803,0,0,0,10.65406364,1200,1200,715.1150167,0,715.1150167,25
2025-02-02,125,20:40-20:50,728.5231401,0,0,0,9.288790137,1200,1200,719.23435,0,719.23435,25
2025-02-02,126,20:50-21:00,735.0821429,0,0,0,39.7521429,1200,1200,695.33,0,695.33,25
2025-02-02,127,21:00-21:10,726.9104509,0,0,0,25.33878424,1200,1200,701.5716667,0,701.5716667,25
2025-02-02,128,21:10-21:20,716.7450163,0,0,0,9.042549584,1200,1200,707.7024667,0,707.7024667,25
2025-02-02,129,21:20-21:30,732.5464928,0,0,0,24.85982613,1200,1200,707.6866667,0,707.6866667,25
2025-02-02,130,21:30-21:40,774.5769347,0,0,0,56.28618466,1200,1200,718.29075,0,718.29075,25
2025-02-02,131,21:40-21:50,712.3885361,0,0,0,48.6820361,1200,1200,663.7065,0,663.7065,25
2025-02-02,132,21:50-22:00,581.6798723,0,0,0,14.92820562,1200,1200,566.7516667,0,566.7516667,25
2025-02-02,133,22:00-22:10,554.5858785,0,0,0,18.16421181,1200,1200,536.4216667,0,536.4216667,25
2025-02-02,134,22:10-22:20,557.63181,0,0,0,18.69199338,1200,1200,538.9398167,0,538.9398167,25
2025-02-02,135,22:20-22:30,550.562867,0,0,0,8.966200336,1200,1200,541.5966667,0,541.5966667,25
2025-02-02,136,22:30-22:40,569.7080564,0,0,0,23.1573897,1200,1200,546.5506667,0,546.5506667,25
2025-02-02,137,22:40-22:50,573.2204874,0,0,0,29.27978738,1200,1200,543.9407,0,543.9407,25
2025-02-02,138,22:50-23:00,560.5630012,0,0,0,19.02133455,1200,1200,541.5416667,0,541.5416667,25
2025-02-02,139,23:00-23:10,575.2080121,0,0,0,18.46147877,1200,1200,556.7465333,0,556.7465333,25
2025-02-02,140,23:10-23:20,590.4454615,0,0,0,28.01692814,1200,1200,562.4285333,0,562.4285333,25
2025-02-02,141,23:20-23:30,594.3141793,0,0,0,45.85584594,1200,1200,548.4583333,0,548.4583333,25
2025-02-02,142,23:30-23:40,598.824298,35.95924738,0,0,25.71713397,1200,1232.363323,537.1479167,0,537.1479167,25
2025-02-02,143,23:40-23:50,581.5819586,17.75650857,0,0,-0,1232.363323,1248.34418,563.82545,0,563.82545,25
2025-02-02,144,23:50-24:00,547.8669044,0,43.50976232,0,0,1248.34418,1200,591.3766667,0,591.3766667,25
2025-02-03,1,0:00-0:10,1424.131547,-0,0,0,870.9188971,1200,1200,553.21265,0,553.21265,26
2025-02-03,2,0:10-0:20,1417.306913,-0,0,0,857.775846,1200,1200,559.5310667,0,559.5310667,26
2025-02-03,3,0:20-0:30,1424.98864,-0,0,0,815.3686398,1200,1200,609.62,0,609.62,26
2025-02-03,4,0:30-0:40,597.195919,-0,0,0,4.778285643,1200,1200,592.4176333,0,592.4176333,26
2025-02-03,5,0:40-0:50,942.9418393,-0,0,0,367.6296059,1200,1200,575.3122333,0,575.3122333,26
2025-02-03,6,0:50-1:00,650.7316667,-0,0,0,67.17166667,1200,1200,583.56,0,583.56,26
2025-02-03,7,1:00-1:10,670.9591833,0,0,0,95.71045,1200,1200,575.2487333,0,575.2487333,26
2025-02-03,8,1:10-1:20,671.6891667,0,0,0,81.33573333,1200,1200,590.3534333,0,590.3534333,26
2025-02-03,9,1:20-1:30,653.825,0,0,0,37.96166667,1200,1200,615.8633333,0,615.8633333,26
2025-02-03,10,1:30-1:40,637.4048167,0,0,0,41.01916667,1200,1200,596.38565,0,596.38565,26
2025-02-03,11,1:40-1:50,660.1808667,0,0,0,59.47036667,1200,1200,600.7105,0,600.7105,26
2025-02-03,12,1:50-2:00,680.5116667,0,0,0,42.19333333,1200,1200,638.3183333,0,638.3183333,26
2025-02-03,13,2:00-2:10,668.8419,11.29046527,0,0,10.7333514,1200,1210.161419,646.8180833,0,646.8180833,26
2025-02-03,14,2:10-2:20,630.9299398,0,9.145276868,0,0,1210.161419,1200,640.0752167,0,640.0752167,26
2025-02-03,15,2:20-2:30,677.9783333,0,0,0,47.57333333,1200,1200,630.405,0,630.405,26
2025-02-03,16,2:30-2:40,672.3389,0,0,0,57.80336667,1200,1200,614.5355333,0,614.5355333,26
2025-02-03,17,2:40-2:50,675.8074167,0,0,0,63.26343333,1200,1200,612.5439833,0,612.5439833,26
2025-02-03,18,2:50-3:00,697.6233333,0,0,0,64.49833333,1200,1200,633.125,0,633.125,26
2025-02-03,19,3:00-3:10,672.5245667,8.150246914,0,0,0.2963697531,1200,1207.335222,664.07795,0,664.07795,26
2025-02-03,20,3:10-3:20,673.5268667,0,6.6017,0,0,1207.335222,1200,680.1285667,0,680.1285667,26
2025-02-03,21,3:20-3:30,704.695,0,0,0,36.34166667,1200,1200,668.3533333,0,668.3533333,26
2025-02-03,22,3:30-3:40,691.76135,7.428668642,0,0,43.25183136,1200,1206.685802,641.08085,0,641.08085,26
2025-02-03,23,3:40-3:50,665.06505,17.95245,0,0,-0,1206.685802,1222.843007,647.1126,0,647.1126,26
2025-02-03,24,3:50-4:00,665.8064772,0,14.0968561,0,0,1222.843007,1207.179833,679.9033333,0,679.9033333,26
2025-02-03,25,4:00-4:10,683.0139333,0,6.46185,0,0,1207.179833,1200,689.4757833,0,689.4757833,26
2025-02-03,26,4:10-4:20,720.7118667,0,0,0,14.30446667,1200,1200,706.4074,0,706.4074,26
2025-02-03,27,4:20-4:30,740.9816667,0,0,0,24.80666667,1200,1200,716.175,0,716.175,26
2025-02-03,28,4:30-4:40,716.5331667,0,0,0,46.29846667,1200,1200,670.2347,0,670.2347,26
2025-02-03,29,4:40-4:50,686.9377333,0,0,0,43.02758333,1200,1200,643.91015,0,643.91015,26
2025-02-03,30,4:50-5:00,687.0933333,0,0,0,30.08333333,1200,1200,657.01,0,657.01,26
2025-02-03,31,5:00-5:10,721.84445,0,0,0,63.92768333,1200,1200,657.9167667,0,657.9167667,26
2025-02-03,32,5:10-5:20,761.21495,0,0,0,104.0895667,1200,1200,657.1276333,0.00225,657.1253833,26
2025-02-03,33,5:20-5:30,750.5066667,0,0,0,91.79166667,1200,1200,658.715,0,658.715,26
2025-02-03,34,5:30-5:40,1506.9857,45.99597487,0,0,796.8129918,1200,1241.396377,664.1767333,0,664.1767333,26
2025-02-03,35,5:40-5:50,747.0035383,0,2.891461703,0,0,1241.396377,1238.183642,749.9262667,0.03126666667,749.895,26
2025-02-03,36,5:50-6:00,879.0457813,14.04911466,0,0,-0,1238.183642,1250.827845,864.9966667,0,864.9966667,26
2025-02-03,37,6:00-6:10,891.4117793,17.84269593,0,0,-0,1250.827845,1266.886272,873.5690833,0,873.5690833,26
2025-02-03,38,6:10-6:20,876.2410251,0,3.203758205,0,0,1266.886272,1263.32654,879.8802,0.4354166667,879.4447833,26
2025-02-03,39,6:20-6:30,889.3129878,0,24.4136789,0,0,1263.32654,1236.20023,913.7266667,0,913.7266667,26
2025-02-03,40,6:30-6:40,887.771395,0,12.09942166,0,0,1236.20023,1222.756429,899.8708167,0,899.8708167,26
2025-02-03,41,6:40-6:50,862.0306119,0.4957451957,0,0,-0,1222.756429,1223.202599,884.9485833,23.41371667,861.5348667,26
2025-02-03,42,6:50-7:00,814.9876304,0,9.427369632,0,0,1223.202599,1212.727744,896.64,72.225,824.415,26
2025-02-03,43,7:00-7:10,776.9818303,0,11.45496974,0,0,1212.727744,1200,912.4627167,124.0259167,788.4368,26
2025-02-03,44,7:10-7:20,743.4088854,0,0,0,7.896452099,1200,1200,913.3213333,177.8089,735.5124333,26
2025-02-03,45,7:20-7:30,689.7425525,0,0,0,31.6717192,1200,1200,889.6833333,231.6125,658.0708333,26
2025-02-03,46,7:30-7:40,621.1561612,0,0,0,34.4991445,1200,1200,868.6105667,281.95355,586.6570167,26
2025-02-03,47,7:40-7:50,696.6340831,0,0,0,60.20133307,1200,1200,980.7109333,344.2781833,636.43275,26
2025-02-03,48,7:50-8:00,849.0529595,0,0,0,111.4900429,1200,1200,1150.231667,412.66875,737.5629167,26
2025-02-03,49,8:00-8:10,834.7776281,0,0,0,137.9179948,1200,1200,1159.644333,462.7847,696.8596333,26
2025-02-03,50,8:10-8:20,758.2617582,0,0,0,113.6289249,1200,1200,1145.717267,501.0844333,644.6328333,26
2025-02-03,51,8:20-8:30,708.8071512,0,0,0,74.86590118,1200,1200,1171.835,537.89375,633.94125,26
2025-02-03,52,8:30-8:40,669.096664,0,0,0,86.25596398,1200,1200,1162.568983,579.7282833,582.8407,26
2025-02-03,53,8:40-8:50,616.7359859,77.24819341,0,0,28.01707586,1200,1269.523374,1144.548767,633.07805,511.4707167,26
2025-02-03,54,8:50-9:00,553.4967521,73.97883544,0,0,-0,1269.523374,1336.104326,1155.211667,675.69375,479.5179167,26
2025-02-03,55,9:00-9:10,499.4626942,0,16.46767245,0,0,1336.104326,1317.806912,1194.7454,678.8150333,515.9303667,26
2025-02-03,56,9:10-9:20,451.1141582,0,34.40164182,0,0,1317.806912,1279.582866,1185.646017,700.1302167,485.5158,26
2025-02-03,57,9:20-9:30,401.9822182,11.07638491,0,0,-0,1279.582866,1289.551612,1150.568333,759.6625,390.9058333,26
2025-02-03,58,9:30-9:40,351.5148551,0,9.179761576,0,0,1289.551612,1279.351877,1182.0311,821.3364833,360.6946167,26
2025-02-03,59,9:40-9:50,307.0279795,0,9.228470495,0,0,1279.351877,1269.098021,1180.3323,864.07585,316.25645,26
2025-02-03,60,9:50-10:00,271.025307,34.23614037,0,0,1.136868377e-13,1269.098021,1299.910547,1131.176667,894.3875,236.7891667,26
2025-02-03,61,10:00-10:10,239.9675099,43.94620988,0,0,-1.136868377e-13,1299.910547,1339.462136,1127.21535,931.19405,196.0213,26
2025-02-03,62,10:10-10:20,213.0841293,13.9847626,0,0,5.684341886e-14,1339.462136,1352.048422,1150.472633,951.3732667,199.0993667,26
2025-02-03,63,10:20-10:30,189.004838,0,36.442662,0,0,1352.048422,1311.556576,1169.385,943.9375,225.4475,26
2025-02-03,64,10:30-10:40,164.6274051,0,72.7494116,0,0,1311.556576,1230.723896,1169.221017,931.8442,237.3768167,26
2025-02-03,65,10:40-10:50,135.8612101,0,27.65150662,0,0,1230.723896,1200,1141.532233,978.0195167,163.5127167,26
2025-02-03,66,10:50-11:00,109.1261914,0,0,0,62.9582747,1200,1200,1105.536667,1059.36875,46.16791667,26
2025-02-03,67,11:00-11:10,116.3526,0,0,0,98.79091667,1200,1200,1098.605233,1081.04355,17.56168333,26
2025-02-03,68,11:10-11:20,99.27023613,0,0,0,20.80443613,1200,1200,1124.667817,1046.202017,78.4658,26
2025-02-03,69,11:20-11:30,137.14625,0,0,0,9.084166667,1200,1200,1156.568333,1028.50625,128.0620833,26
2025-02-03,70,11:30-11:40,174.3727833,0,0,0,118.50605,1200,1200,1151.074133,1095.2074,55.86673333,26
2025-02-03,71,11:40-11:50,141.1986,0,0,0,163.4273,1200,1200,1092.858533,1115.087233,-22.2287,26
2025-02-03,72,11:50-12:00,69.43583333,0,0,0,105.0633333,1200,1200,1029.86,1065.4875,-35.6275,26
2025-02-03,73,12:00-12:10,99.844,0,0,0,117.5165167,1200,1200,1033.50395,1051.176467,-17.67251667,26
2025-02-03,74,12:10-12:20,123.07085,0,0,0,128.2086167,1200,1200,1047.28925,1052.427017,-5.137766667,26
2025-02-03,75,12:20-12:30,93.41416667,0,0,0,86.77208333,1200,1200,1034.298333,1027.65625,6.642083333,26
2025-02-03,76,12:30-12:40,861.2265161,130.3033723,0,0,684.1392271,1200,1317.273035,1016.969633,970.1857167,46.78391667,26
2025-02-03,77,12:40-12:50,45.25430955,0,33.73697378,0,0,1317.273035,1279.787509,1042.71135,963.7200667,78.99128333,26
2025-02-03,78,12:50-13:00,68.89751544,0,14.43665123,0,0,1279.787509,1263.746785,1079.746667,996.4125,83.33416667,26
2025-02-03,79,13:00-13:10,86.57731798,7.735834647,0,0,-4.263256415e-14,1263.746785,1270.709036,1054.431317,975.5898333,78.84148333,26
2025-02-03,80,13:10-13:20,82.40225391,0,22.19134609,0,0,1270.709036,1246.051985,1058.88185,954.28825,104.5936,26
2025-02-03,81,13:20-13:30,92.44613013,0,41.44678653,0,0,1246.051985,1200,1086.861667,952.96875,133.8929167,26
2025-02-03,82,13:30-13:40,128.730606,0,0,0,18.71562264,1200,1200,1043.830533,933.81555,110.0149833,26
2025-02-03,83,13:40-13:50,159.5328488,20.39964485,0,0,7.567987284,1200,1218.35968,1038.30265,906.7374333,131.5652167,26
2025-02-03,84,13:50-14:00,177.6342043,0,16.52371233,0,0,1218.35968,1200,1080.176667,886.01875,194.1579167,26
2025-02-03,85,14:00-14:10,205.1649497,0,0,0,13.037933,1200,1200,1067.198117,875.0711,192.1270167,26
2025-02-03,86,14:10-14:20,240.5449408,0,0,0,57.89380748,1200,1200,1049.502583,866.85145,182.6511333,26
2025-02-03,87,14:20-14:30,276.8152081,0,0,0,66.77895807,1200,1200,1055.555,845.51875,210.03625,26
2025-02-03,88,14:30-14:40,312.1841726,12.98401585,0,0,34.30790672,1200,1211.685614,1060.243483,795.3512333,264.89225,26
2025-02-03,89,14:40-14:50,360.4690027,17.87740265,0,0,-1.136868377e-13,1211.685614,1227.775277,1068.983533,726.3919333,342.5916,26
2025-02-03,90,14:50-15:00,409.4728837,0,6.796282933,0,0,1227.775277,1220.223851,1075.656667,659.3875,416.2691667,26
2025-02-03,91,15:00-15:10,433.7204675,0,16.97453249,0,0,1220.223851,1201.36326,1060.608417,609.9134167,450.695,26
2025-02-03,92,15:10-15:20,471.7641664,0,1.226933559,0,0,1201.36326,1200,1030.15925,557.16815,472.9911,26
2025-02-03,93,15:20-15:30,535.1876111,0,0,0,16.46011109,1200,1200,1014.54,495.8125,518.7275,26
2025-02-03,94,15:30-15:40,597.6059458,0,0,0,2.241095751,1200,1200,1037.479567,442.1147167,595.36485,26
2025-02-03,95,15:40-15:50,650.419474,7.304877409,0,0,10.83102993,1200,1206.57439,1032.157233,399.8736667,632.2835667,26
2025-02-03,96,15:50-16:00,695.6758936,48.40922697,0,0,-0,1206.57439,1250.142694,1005.666667,358.4,647.2666667,26
2025-02-03,97,16:00-16:10,740.3795467,13.74459667,0,0,-1.136868377e-13,1250.142694,1262.512831,1029.39645,302.7615,726.63495,26
2025-02-03,98,16:10-16:20,788.170182,0,14.63505137,0,0,1262.512831,1246.251663,1047.808183,245.00295,802.8052333,26
2025-02-03,99,16:20-16:30,835.8193262,0,8.013173801,0,0,1246.251663,1237.348136,1037.545,193.7125,843.8325,26
2025-02-03,100,16:30-16:40,877.2488051,0,6.672578198,0,0,1237.348136,1229.934161,1031.34085,147.4194667,883.9213833,26
2025-02-03,101,16:40-16:50,918.548439,0,2.721227692,0,0,1229.934161,1226.910574,1026.805983,105.5363167,921.2696667,26
2025-02-03,102,16:50-17:00,962.3271119,4.633361922,0,0,1.136868377e-13,1226.910574,1231.0806,1021.575,63.88125,957.69375,26
2025-02-03,103,17:00-17:10,1001.334801,0.9083678709,0,0,-0,1231.0806,1231.898131,1021.238633,20.8122,1000.426433,26
2025-02-03,104,17:10-17:20,1014.146698,0,11.22618487,0,0,1231.898131,1219.424592,1025.372883,0,1025.372883,26
2025-02-03,105,17:20-17:30,1031.577926,0,5.77874029,0,0,1219.424592,1213.00377,1037.356667,0,1037.356667,26
2025-02-03,106,17:30-17:40,1058.754523,20.20872341,0,0,-0,1213.00377,1231.191621,1038.989733,0.4439333333,1038.5458,26
2025-02-03,107,17:40-17:50,922.7661973,9.243080584,0,0,-0,1231.191621,1239.510393,913.5231167,0,913.5231167,26
2025-02-03,108,17:50-18:00,708.4639307,0,25.17440259,0,0,1239.510393,1211.538835,733.6383333,0,733.6383333,26
2025-02-03,109,18:00-18:10,697.2251153,0,10.38495141,0,0,1211.538835,1200,707.6419333,0.03186666667,707.6100667,26
2025-02-03,110,18:10-18:20,740.0689062,0,0,0,5.891006182,1200,1200,734.1779,0,734.1779,26
2025-02-03,111,18:20-18:30,737.7127582,0,0,0,6.711091572,1200,1200,731.0016667,0,731.0016667,26
2025-02-03,112,18:30-18:40,737.1130366,0,0,0,23.26088656,1200,1200,713.8544333,0.002283333333,713.85215,26
2025-02-03,113,18:40-18:50,727.7397774,7.954235627,0,0,24.64600839,1200,1207.158812,695.1395333,0,695.1395333,26
2025-02-03,114,18:50-19:00,715.4929495,24.70294954,0,0,-0,1207.158812,1229.391467,690.79,0,690.79,26
2025-02-03,115,19:00-19:10,724.7178928,12.05169278,0,0,-0,1229.391467,1240.23799,712.6662,0,712.6662,26
2025-02-03,116,19:10-19:20,725.1348511,0,10.04946553,0,0,1240.23799,1229.071917,735.1843167,0,735.1843167,26
2025-02-03,117,19:20-19:30,717.1875236,0,20.92747638,0,0,1229.071917,1205.819166,738.115,0,738.115,26
2025-02-03,118,19:30-19:40,729.9906261,7.337192775,0,0,-0,1205.819166,1212.422639,722.6534333,0,722.6534333,26
2025-02-03,119,19:40-19:50,730.4546946,15.21084459,0,0,-0,1212.422639,1226.112399,715.24385,0,715.24385,26
2025-02-03,120,19:50-20:00,716.5352158,0,1.293117524,0,0,1226.112399,1224.675602,717.8283333,0,717.8283333,26
2025-02-03,121,20:00-20:10,719.7434718,8.089488455,0,0,-0,1224.675602,1231.956142,711.6539833,0,711.6539833,26
2025-02-03,122,20:10-20:20,718.9090336,2.520900248,0,0,-0,1231.956142,1234.224952,716.3881333,0,716.3881333,26
2025-02-03,123,20:20-20:30,712.0518127,0,17.54985394,0,0,1234.224952,1214.725114,729.6016667,0,729.6016667,26
2025-02-03,124,20:30-20:40,719.8327159,0,4.330284128,0,0,1214.725114,1209.913688,724.163,0,724.163,26
2025-02-03,125,20:40-20:50,723.0306119,19.87127861,0,0,-0,1209.913688,1227.797838,703.1593333,0,703.1593333,26
2025-02-03,126,20:50-21:00,716.3610464,18.87771309,0,0,-0,1227.797838,1244.78778,697.4833333,0,697.4833333,26
2025-02-03,127,21:00-21:10,713.7936544,0,18.15097897,0,0,1244.78778,1224.620026,731.9446333,0,731.9446333,26
2025-02-03,128,21:10-21:20,710.2884603,0,22.15802306,0,0,1224.620026,1200,732.4464833,0,732.4464833,26
2025-02-03,129,21:20-21:30,719.6248566,0,0,0,5.449856608,1200,1200,714.175,0,714.175,26
2025-02-03,130,21:30-21:40,748.9341615,0,0,0,0.08352818297,1200,1200,748.8506333,0,748.8506333,26
2025-02-03,131,21:40-21:50,690.7035424,0,0,0,3.395259101,1200,1200,687.3082833,0,687.3082833,26
2025-02-03,132,21:50-22:00,574.6114734,0,0,0,25.71647341,1200,1200,548.895,0,548.895,26
2025-02-03,133,22:00-22:10,545.5106307,23.49597844,0,0,4.495085594,1200,1221.146381,517.5195667,0,517.5195667,26
2025-02-03,134,22:10-22:20,547.6351132,9.36999652,0,0,-0,1221.146381,1229.579377,538.2651167,0,538.2651167,26
2025-02-03,135,22:20-22:30,544.7216769,0,14.88832305,0,0,1229.579377,1213.036796,559.61,0,559.61,26
2025-02-03,136,22:30-22:40,571.8629,0,11.73311667,0,0,1213.036796,1200,583.5960167,0,583.5960167,26
2025-02-03,137,22:40-22:50,569.3074667,0,0,0,1.386183333,1200,1200,567.9212833,0,567.9212833,26
2025-02-03,138,22:50-23:00,577.9266667,8.622078189,0,0,26.68458848,1200,1207.75987,542.62,0,542.62,26
2025-02-03,139,23:00-23:10,570.03185,0,6.983883333,0,0,1207.75987,1200,577.0157333,0,577.0157333,26
2025-02-03,140,23:10-23:20,589.59335,0,0,0,22.02365,1200,1200,567.5697,0,567.5697,26
2025-02-03,141,23:20-23:30,593.9206649,0,0,0,78.30399827,1200,1200,515.6166667,0,515.6166667,26
2025-02-03,142,23:30-23:40,592.3814333,45.14337864,0,0,14.08827136,1200,1240.629041,533.1497833,0,533.1497833,26
2025-02-03,143,23:40-23:50,571.6820539,0,7.844646101,0,0,1240.629041,1231.912767,579.5267,0,579.5267,26
2025-02-03,144,23:50-24:00,563.4818427,0,28.7214906,0,0,1231.912767,1200,592.2033333,0,592.2033333,26
2025-02-04,1,0:00-0:10,1409.865727,-0,0,0,853.763194,1200,1200,556.1025333,0,556.1025333,27
2025-02-04,2,0:10-0:20,1407.812735,-0,0,0,839.6628015,1200,1200,568.1499333,0,568.1499333,27
2025-02-04,3,0:20-0:30,1127.070016,-0,0,0,517.0066824,1200,1200,610.0633333,0,610.0633333,27
2025-02-04,4,0:30-0:40,595.541541,-0,0,0,21.64470762,1200,1200,573.8968333,0,573.8968333,27
2025-02-04,5,0:40-0:50,593.2512453,-0,0,0,33.60046193,1200,1200,559.6507833,0,559.6507833,27
2025-02-04,6,0:50-1:00,609.2133333,-0,0,0,12.24166667,1200,1200,596.9716667,0,596.9716667,27
2025-02-04,7,1:00-1:10,617.1881333,0,0,0,7.1497,1200,1200,610.0384333,0,610.0384333,27
2025-02-04,8,1:10-1:20,626.0349333,0,0,0,28.58163333,1200,1200,597.4533,0,597.4533,27
2025-02-04,9,1:20-1:30,645.6816667,0,0,0,53.20166667,1200,1200,592.48,0,592.48,27
2025-02-04,10,1:30-1:40,658.2089833,0,0,0,36.1332,1200,1200,622.0757833,0,622.0757833,27
2025-02-04,11,1:40-1:50,647.7895333,0,0,0,15.69228333,1200,1200,632.09725,0,632.09725,27
